age_difference;same_gender;setting;frequency;initiator;help;other_age;other_gender;role;hierarchy;rel_quality;geo_distance;years_known;depth_acquaintance;contact_freq;shared_interests;formality_level;self-direction;power;universalism;achievement;security;stimulation;confromity;hedonism;benevolence;Priority
7;1;family;occasional;you;neither;41;Male;sibling;None;1;close;>10 years;4;3;3;2;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;6
7;1;family;occasional;other;neither;41;Male;sibling;None;1;close;>10 years;4;3;3;2;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;5
15;1;sport;occasional;other;neither;49;Male;supervisor;Higher;1;v-close;2-5 years;3;4;3;3;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;3
-3;1;casual;regular;none;neither;31;Male;groupMember;None;1;v-close;<2 years;2;1;2;1;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;5
-3;1;casual;occasional;other;giving;31;Male;groupMember;None;1;v-close;<2 years;2;1;2;1;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;6
-3;1;casual;occasional;none;neither;31;Male;groupMember;None;1;v-close;<2 years;2;1;2;1;-0.33;-0.33;0.67;0.67;0.17;-0.33;-0.33;-0.33;0.17;6
3;0;work;occasional;other;giving;37;Male;friend;None;1;v-close;2-5 years;2;2;3;1;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;6
11;1;work;occasional;you;receiving;45;Female;supervisor;Higher;0;v-close;5-10 years;3;3;2;4;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;7
11;1;work;regular;none;neither;45;Female;supervisor;Higher;0;v-close;5-10 years;3;3;2;4;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;5
-10;0;family;occasional;you;neither;24;Male;sibling;None;1;v-close;>10 years;3;3;3;1;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;5
16;1;sport;occasional;other;neither;50;Female;extendedFamily;None;-2;v-far;>10 years;2;1;2;1;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;6
16;1;casual;regular;none;neither;50;Female;extendedFamily;None;-2;v-far;>10 years;2;1;2;1;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;1
16;1;casual;occasional;you;receiving;50;Female;extendedFamily;None;-2;v-far;>10 years;2;1;2;1;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;1
11;1;casual;occasional;other;giving;45;Female;supervisor;Higher;0;v-close;5-10 years;3;3;2;4;0.78;-2.22;1.28;-1.72;1.28;-0.72;-0.22;0.78;0.78;1
7;1;work;occasional;you;receiving;55;Male;supervisor;Higher;1;close;>10 years;3;1;4;4;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;7
7;1;work;regular;none;neither;55;Male;supervisor;Higher;1;close;>10 years;3;1;4;4;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;5
-3;1;family;occasional;you;neither;45;Male;sibling;None;1;close;>10 years;5;4;3;1;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;4
-3;0;family;occasional;other;neither;45;Female;partner;None;-1;far;>10 years;4;4;2;1;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;5
17;1;sport;regular;none;neither;65;Male;friend;None;2;close;5-10 years;4;2;3;1;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;6
2;1;casual;occasional;you;receiving;50;Male;neighbour;None;0;v-close;<2 years;1;2;2;;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;3
17;1;casual;occasional;other;giving;65;Male;friend;None;2;close;5-10 years;4;2;3;1;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;5
7;1;casual;occasional;none;neither;55;Male;supervisor;Higher;1;close;>10 years;3;1;4;4;0.67;-0.33;-0.33;-0.33;0.67;-0.33;0.67;-0.33;-0.33;1
2;0;work;occasional;other;giving;25;Other;groupMember;None;0;v-close;<2 years;1;1;2;2;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;4
22;0;work;occasional;you;receiving;45;Female;supervisor;Higher;-1;v-close;<2 years;1;1;1;5;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;4
32;0;family;regular;none;neither;55;Female;parent;None;2;v-close;>10 years;5;5;3;1;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;4
32;0;family;occasional;you;neither;55;Female;parent;None;2;v-close;>10 years;5;5;3;1;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;1
1;1;sport;regular;none;neither;24;Male;other;None;-1;v-close;5-10 years;2;1;3;1;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;6
2;0;casual;regular;none;neither;25;Other;groupMember;None;0;v-close;<2 years;1;1;2;2;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;2
1;1;casual;occasional;you;receiving;24;Male;friend;None;2;v-close;>10 years;5;4;4;1;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;3
1;1;casual;occasional;other;giving;24;Male;friend;None;2;v-close;>10 years;5;4;4;1;2.11;-1.39;1.61;-1.89;-0.89;-0.89;-0.89;1.61;0.61;5
-2;0;work;occasional;other;giving;40;Male;neighbour;None;0;v-close;>10 years;1;2;;3;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;7
3;0;work;regular;none;neither;45;Male;supervisor;Higher;1;v-close;5-10 years;3;3;2;4;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;7
4;0;family;regular;none;neither;46;Male;partner;None;2;v-close;>10 years;5;5;4;2;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;3
4;0;family;occasional;other;neither;46;Male;partner;None;2;v-close;>10 years;5;5;4;2;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;3
-2;0;sport;regular;none;neither;40;Male;neighbour;None;0;v-close;>10 years;1;2;;3;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;6
3;0;casual;regular;none;neither;45;Male;supervisor;Higher;1;v-close;5-10 years;3;3;2;4;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;3
11;1;casual;occasional;you;receiving;53;Female;friend;None;1;v-close;2-5 years;3;3;3;1;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;2
11;1;casual;occasional;none;neither;53;Female;friend;None;1;v-close;2-5 years;3;3;3;1;-0.17;0.83;-0.67;0.83;1.83;-2.17;0.83;-0.17;-1.17;3
-13;0;work;regular;none;neither;42;Male;supervisor;Higher;0;v-close;5-10 years;3;2;1;5;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;7
-33;1;family;regular;none;neither;22;Female;child;None;2;v-close;>10 years;5;5;3;1;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;7
-33;1;family;occasional;you;neither;22;Female;child;None;2;v-close;>10 years;5;5;3;1;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;7
-33;1;family;occasional;other;neither;22;Female;child;None;2;v-close;>10 years;5;5;3;1;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;4
12;0;sport;regular;none;neither;67;Male;extendedFamily;None;0;v-far;>10 years;2;2;1;1;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;7
-13;0;casual;regular;none;neither;42;Male;supervisor;Higher;0;v-close;5-10 years;3;2;1;5;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;4
3;0;casual;occasional;you;receiving;58;Male;supervisor;Higher;-1;v-close;2-5 years;2;3;1;5;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;5
-13;0;casual;occasional;other;giving;42;Male;supervisor;Higher;0;v-close;5-10 years;3;2;1;5;1.78;0.78;0.78;-0.22;-1.22;-1.72;-0.72;-0.22;0.78;7
-15;0;work;occasional;other;giving;35;Female;groupMember;None;1;v-close;<2 years;2;2;3;2;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;7
-25;0;family;regular;none;neither;25;Female;sibling;None;2;v-close;>10 years;5;4;3;3;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;7
-25;0;family;occasional;you;neither;25;Female;sibling;None;2;v-close;>10 years;5;4;3;3;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;5
-25;0;family;occasional;other;neither;25;Female;sibling;None;2;v-close;>10 years;5;4;3;3;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;1
-5;1;sport;regular;none;neither;45;Male;groupMember;None;-1;close;>10 years;3;2;3;2;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;7
-1;0;sport;occasional;other;neither;49;Female;supervisor;Higher;1;v-close;2-5 years;3;4;3;4;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;6
-1;0;casual;occasional;you;receiving;49;Female;supervisor;Higher;1;v-close;2-5 years;3;4;3;4;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;7
-5;0;casual;occasional;none;neither;45;Female;friend;None;2;v-close;5-10 years;4;3;3;3;0.28;-1.72;1.28;-0.72;0.28;0.28;-0.22;-0.72;1.28;7
19;0;work;occasional;you;receiving;43;Female;supervisor;Higher;-1;far;2-5 years;2;2;1;3;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;5
19;0;work;regular;none;neither;43;Female;supervisor;Higher;-1;far;2-5 years;2;2;1;3;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;5
1;1;family;occasional;you;neither;25;Male;sibling;Higher;-1;v-close;>10 years;2;1;2;1;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;5
1;1;family;occasional;other;neither;25;Male;sibling;Higher;-1;v-close;>10 years;2;1;2;1;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;3
19;0;sport;regular;none;neither;43;Female;supervisor;Higher;-1;far;2-5 years;2;2;1;3;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;3
19;0;sport;occasional;other;neither;43;Female;supervisor;Higher;-1;far;2-5 years;2;2;1;3;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;6
19;0;casual;occasional;other;giving;43;Female;supervisor;Higher;-1;far;2-5 years;2;2;1;3;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;5
0;1;casual;occasional;none;neither;24;Male;friend;Higher;0;close;2-5 years;2;2;3;2;0.17;-0.83;1.17;1.17;0.17;1.17;-1.83;0.17;-1.33;3
21;0;work;occasional;other;giving;76;Male;neighbour;None;-1;v-close;2-5 years;2;2;;1;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;6
-15;0;work;occasional;you;receiving;40;Male;supervisor;Higher;1;close;>10 years;2;1;1;4;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;7
-15;0;work;regular;none;neither;40;Male;supervisor;Higher;1;close;>10 years;2;1;1;4;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;7
-1;1;family;occasional;you;neither;54;Female;extendedFamily;None;2;v-close;>10 years;5;5;4;1;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;5
-15;0;sport;regular;none;neither;40;Male;supervisor;Higher;1;close;>10 years;2;1;1;4;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;7
21;0;casual;regular;none;neither;76;Male;neighbour;None;-1;v-close;2-5 years;2;2;;1;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;1
5;1;casual;occasional;other;giving;60;Female;groupMember;None;0;v-close;2-5 years;1;2;;2;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;7
-1;1;casual;occasional;none;neither;54;Female;friend;None;2;v-close;>10 years;5;5;4;1;0.11;-2.39;2.11;-2.89;2.11;0.11;0.61;-1.89;2.11;4
2;1;work;occasional;you;receiving;40;Female;supervisor;Higher;1;v-close;2-5 years;2;4;2;4;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;6
2;1;work;regular;none;neither;40;Female;supervisor;Higher;1;v-close;2-5 years;2;4;2;4;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;7
9;0;family;regular;none;neither;47;Male;partner;Lower;2;v-close;5-10 years;5;5;5;1;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;5
-10;0;family;occasional;other;neither;28;Male;sibling;None;-2;v-far;>10 years;4;2;2;1;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;6
7;0;sport;regular;none;neither;45;Male;extendedFamily;None;1;close;>10 years;2;2;2;2;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;6
7;0;sport;occasional;other;neither;45;Male;extendedFamily;None;1;close;>10 years;2;2;2;2;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;7
-2;1;casual;regular;none;neither;36;Female;friend;Higher;2;v-close;5-10 years;5;5;5;1;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;6
-2;1;casual;occasional;none;neither;36;Female;friend;Higher;2;v-close;5-10 years;5;5;5;1;0.78;1.78;1.78;-0.72;0.78;-2.22;-2.72;0.28;0.28;7
8;1;work;occasional;other;giving;71;Female;friend;None;1;v-close;5-10 years;3;3;3;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;6
9;0;work;regular;none;neither;72;Male;supervisor;Higher;1;v-close;2-5 years;2;3;2;4;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;3
4;0;family;regular;none;neither;67;Male;partner;None;-1;v-close;>10 years;5;3;2;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;3
4;0;family;occasional;you;neither;67;Male;partner;None;-1;v-close;>10 years;5;3;2;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;3
8;1;sport;occasional;other;neither;71;Female;friend;None;1;v-close;5-10 years;3;3;3;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;4
-18;1;casual;regular;none;neither;45;Female;neighbour;None;0;v-close;2-5 years;2;2;;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;4
-18;1;casual;occasional;other;giving;45;Female;neighbour;None;0;v-close;2-5 years;2;2;;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;5
-18;1;casual;occasional;none;neither;45;Female;neighbour;None;0;v-close;2-5 years;2;2;;1;1.61;-1.39;0.61;-0.39;-0.39;-1.39;1.11;-0.89;1.11;5
19;1;work;occasional;you;receiving;70;Female;supervisor;Higher;0;v-close;5-10 years;3;1;2;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;6
19;1;work;regular;none;neither;70;Female;supervisor;Higher;0;v-close;5-10 years;3;1;2;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;7
6;1;family;regular;none;neither;57;Female;sibling;None;2;v-close;>10 years;5;4;2;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;7
6;1;family;occasional;other;neither;57;Female;sibling;None;2;v-close;>10 years;5;4;2;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;4
19;0;sport;regular;none;neither;70;Male;neighbour;None;0;v-close;2-5 years;1;2;;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;7
-6;1;casual;regular;none;neither;45;Female;friend;None;2;v-close;>10 years;5;3;3;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;1
6;0;casual;occasional;you;receiving;57;Male;other;None;-1;v-close;5-10 years;5;1;3;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;7
6;0;casual;occasional;none;neither;57;Male;other;None;-1;v-close;5-10 years;5;1;3;1;0.56;-1.94;1.06;-1.44;0.06;-0.44;1.56;0.06;0.56;1
13;1;work;occasional;other;giving;70;Male;friend;None;1;v-close;5-10 years;3;2;3;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;6
3;1;work;occasional;you;receiving;60;Male;supervisor;Higher;-1;close;>10 years;2;1;2;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;6
3;0;family;occasional;you;neither;60;Female;sibling;None;-1;v-far;>10 years;3;1;3;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;5
3;0;family;occasional;other;neither;60;Female;sibling;None;-1;v-far;>10 years;3;1;3;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;5
3;1;sport;occasional;other;neither;60;Male;supervisor;Higher;-1;close;>10 years;2;1;2;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;6
13;1;casual;regular;none;neither;70;Male;friend;None;1;v-close;5-10 years;3;2;3;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;5
3;0;casual;occasional;you;receiving;60;Female;neighbour;None;0;v-close;2-5 years;2;2;;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;6
3;1;casual;occasional;none;neither;60;Male;supervisor;Higher;-1;close;>10 years;2;1;2;1;1.28;-0.72;0.28;-1.72;1.28;-2.22;1.28;-0.72;1.28;4
-31;0;work;occasional;other;giving;29;Male;neighbour;None;-1;v-close;<2 years;3;3;1;2;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;7
17;0;work;regular;none;neither;77;Male;supervisor;Higher;1;v-close;5-10 years;3;4;2;4;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;7
15;0;family;regular;none;neither;75;Male;extendedFamily;Higher;2;v-far;>10 years;4;2;2;3;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;7
15;0;family;occasional;other;neither;75;Male;extendedFamily;Higher;2;v-far;>10 years;4;2;2;3;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;2
8;0;sport;regular;none;neither;68;Male;friend;None;1;v-close;<2 years;2;2;2;2;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;7
-31;0;sport;occasional;other;neither;29;Male;neighbour;None;-1;v-close;<2 years;3;3;1;2;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;3
8;0;casual;occasional;you;receiving;68;Male;friend;None;1;v-close;<2 years;2;2;2;2;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;5
-31;0;casual;occasional;none;neither;29;Male;neighbour;None;-1;v-close;<2 years;3;3;1;2;0.67;-0.33;-0.83;1.17;0.67;0.17;-0.83;-0.33;-0.33;5
-4;1;work;occasional;other;giving;35;Female;coWorker;Lower;0;v-close;<2 years;1;2;2;3;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;7
26;0;work;occasional;you;receiving;65;Male;supervisor;Higher;1;v-close;2-5 years;3;4;2;4;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;5
26;0;work;regular;none;neither;65;Male;supervisor;Higher;1;v-close;2-5 years;3;4;2;4;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;4
-3;1;family;regular;none;neither;36;Female;sibling;None;1;v-close;>10 years;5;2;2;1;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;5
-4;1;sport;regular;none;neither;35;Female;coWorker;Lower;0;v-close;<2 years;1;2;2;3;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;7
0;1;casual;regular;none;neither;39;Female;friend;None;-1;v-close;2-5 years;3;1;2;2;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;1
-4;1;casual;occasional;you;receiving;35;Female;coWorker;Lower;0;v-close;<2 years;1;2;2;3;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;3
0;1;casual;occasional;other;giving;39;Female;friend;None;-1;v-close;2-5 years;3;1;2;2;0.61;0.11;1.11;-1.89;0.61;-1.39;0.61;-0.89;1.11;5
12;0;work;occasional;you;receiving;48;Male;supervisor;Higher;0;v-close;5-10 years;2;1;2;5;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;7
12;0;work;regular;none;neither;48;Male;supervisor;Higher;0;v-close;5-10 years;2;1;2;5;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;7
0;0;family;regular;none;neither;36;Male;partner;Higher;2;v-close;>10 years;5;5;4;1;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;7
0;0;family;occasional;you;neither;36;Male;partner;Higher;2;v-close;>10 years;5;5;4;1;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;5
0;1;sport;regular;none;neither;36;Female;extendedFamily;None;-1;v-close;>10 years;2;2;3;3;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;7
-17;0;casual;regular;none;neither;19;Male;other;None;0;v-far;<2 years;1;;;;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;2
12;0;casual;occasional;other;giving;48;Male;supervisor;Higher;0;v-close;5-10 years;2;1;2;5;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;7
12;0;casual;occasional;none;neither;48;Male;supervisor;Higher;0;v-close;5-10 years;2;1;2;5;-0.28;-1.78;0.22;0.72;0.22;-0.28;-0.28;0.72;0.72;3
15;1;work;occasional;you;receiving;65;Male;supervisor;Higher;1;v-close;>10 years;4;3;2;4;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;1
-1;0;family;regular;none;neither;49;Female;partner;None;2;v-close;>10 years;5;5;4;1;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;7
-1;0;family;occasional;you;neither;49;Female;partner;None;2;v-close;>10 years;5;5;4;1;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;5
-1;0;family;occasional;other;neither;49;Female;partner;None;2;v-close;>10 years;5;5;4;1;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;6
-16;0;sport;occasional;other;neither;34;Female;coWorker;Lower;0;v-close;<2 years;2;3;2;4;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;5
-1;1;casual;regular;none;neither;49;Male;groupMember;None;-1;close;>10 years;3;2;3;1;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;1
-16;0;casual;occasional;you;receiving;34;Female;coWorker;Lower;0;v-close;<2 years;2;3;2;4;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;1
-1;1;casual;occasional;other;giving;49;Male;groupMember;None;-1;close;>10 years;3;2;3;1;-0.56;0.44;0.44;-2.56;0.44;1.44;0.44;-0.56;0.44;4
3;1;work;occasional;other;giving;64;Male;friend;None;1;v-far;>10 years;4;2;4;1;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;7
13;1;work;occasional;you;receiving;74;Male;supervisor;Higher;1;close;>10 years;4;3;3;2;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;2
11;1;work;regular;none;neither;72;Male;coWorker;None;-1;v-close;5-10 years;2;1;2;4;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;7
1;0;family;regular;none;neither;62;Female;partner;None;2;v-close;>10 years;5;5;2;3;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;6
13;1;sport;occasional;other;neither;74;Male;supervisor;Higher;1;close;>10 years;4;3;3;2;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;6
12;0;casual;regular;none;neither;73;Female;neighbour;None;1;v-close;5-10 years;2;2;1;3;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;2
13;1;casual;occasional;you;receiving;74;Male;supervisor;Higher;1;close;>10 years;4;3;3;2;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;3
13;1;casual;occasional;none;neither;74;Male;supervisor;Higher;1;close;>10 years;4;3;3;2;0.83;-2.17;-1.17;0.83;0.33;-1.17;0.83;0.83;0.83;6
21;1;work;occasional;other;giving;45;Male;friend;None;2;v-close;>10 years;4;3;4;3;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;5
6;1;work;occasional;you;receiving;30;Male;supervisor;Higher;0;close;<2 years;2;2;2;3;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;6
6;1;work;regular;none;neither;30;Male;supervisor;Higher;0;close;<2 years;2;2;2;3;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;7
26;1;family;occasional;you;neither;50;Male;parent;None;1;v-close;>10 years;5;3;3;2;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;1
21;1;casual;regular;none;neither;45;Male;friend;None;2;v-close;>10 years;4;3;4;3;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;6
1;0;casual;occasional;you;receiving;25;Female;other;Lower;-2;v-close;>10 years;5;2;5;1;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;6
6;1;casual;occasional;other;giving;30;Male;supervisor;Higher;0;close;<2 years;2;2;2;3;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;4
1;0;casual;occasional;none;neither;25;Female;other;Lower;-2;v-close;>10 years;5;2;5;1;-0.61;-0.61;0.89;0.39;-0.11;-0.11;-1.11;1.39;-0.11;5
10;1;work;occasional;other;giving;65;Male;coWorker;None;-2;v-close;2-5 years;3;3;2;1;1.72;-2.78;1.72;-2.78;1.72;-2.28;1.72;-0.78;1.72;6
0;0;work;occasional;you;receiving;55;Female;supervisor;Higher;2;v-close;>10 years;5;5;5;5;1.72;-2.78;1.72;-2.78;1.72;-2.28;1.72;-0.78;1.72;6
-26;1;family;regular;none;neither;29;Male;child;None;2;far;>10 years;5;5;5;5;1.72;-2.78;1.72;-2.78;1.72;-2.28;1.72;-0.78;1.72;7
-26;1;family;occasional;you;neither;29;Male;child;None;2;far;>10 years;5;5;5;5;1.72;-2.78;1.72;-2.78;1.72;-2.28;1.72;-0.78;1.72;6
5;0;sport;regular;none;neither;60;Female;friend;None;2;far;>10 years;2;3;3;1;1.72;-2.78;1.72;-2.78;1.72;-2.28;1.72;-0.78;1.72;7
